,Abbreviation,DriverNumber,TeamName,Position,GridPosition,Status,Points,RaceCountry,Year,AgeAtGP,BestQualiTime,FLapPoint,AvgLapTime,SDLapTime,AvgSplitTime,AvgPitTime,PitstopNo,HARD,INTERMEDIATE,MEDIUM,SOFT,WET,Engine,Rain,Driver,AverageSpeed,MaxSpeed,AverageRPM,MaxRPM,AverageThrottle,MaxThrottlePct,Brake,raceID
1,PER,11,Red Bull Racing,3.0,6.0,Finished,15.0,Turkey,2021.0,31.0,0 days 00:01:23.706000,0,0 days 00:01:34.707438596,0 days 00:00:02.548837,0 days 00:00:01.322263157,0 days 00:00:22.463000,1.0,0.0,58.0,0.0,0.0,0.0,Honda,False,11,124.6318634861257,320,6564.705910989264,12685,38.49493966025263,28.555689359194446,13.318301775602755,52
2,ALO,14,Alpine,16.0,5.0,+1 Lap,0.0,Turkey,2021.0,40.0,0 days 00:01:23.477000,0,0 days 00:01:36.177375,0 days 00:00:03.553322,0 days 00:00:02.739464285,0 days 00:00:29.116000,1.0,0.0,57.0,0.0,0.0,0.0,Renault,False,14,124.98021983653182,321,6650.6516948935405,12548,49.66806733454611,9.131671321325168,20.979271823515848,52
3,LEC,16,Ferrari,4.0,3.0,Finished,12.0,Turkey,2021.0,23.0,0 days 00:01:23.265000,0,0 days 00:01:34.804052631,0 days 00:00:02.822869,0 days 00:00:01.418877192,0 days 00:00:23.646000,1.0,0.0,58.0,0.0,0.0,0.0,Ferrari,False,16,126.83850470163212,317,6625.725614286813,12542,52.253580670783265,10.945707038356094,25.20689743524046,52
4,STR,18,Aston Martin,9.0,8.0,Finished,2.0,Turkey,2021.0,22.0,0 days 00:01:24.305000,0,0 days 00:01:35.497771929,0 days 00:00:04.351782,0 days 00:00:02.112596491,0 days 00:00:35.509000,1.0,0.0,58.0,0.0,0.0,0.0,Mercedes,False,18,124.76517461374875,315,6371.837915396244,13171,38.10077122139947,2.344410566501832,12.137128801660303,52
5,TSU,22,AlphaTauri,14.0,9.0,+1 Lap,0.0,Turkey,2021.0,21.0,0 days 00:01:24.054000,0,0 days 00:01:36.159875,0 days 00:00:03.312855,0 days 00:00:02.721964285,0 days 00:00:23.329000,1.0,0.0,57.0,0.0,0.0,0.0,,False,22,122.77667887980732,312,6551.67788055036,12851,40.58956160803505,1.3323426170283637,13.039022265494888,52
6,RIC,3,McLaren,13.0,20.0,+1 Lap,0.0,Turkey,2021.0,32.0,0 days 00:01:25.881000,0,0 days 00:01:35.961642857,0 days 00:00:02.608946,0 days 00:00:02.523732142,0 days 00:00:23.028000,1.0,0.0,57.0,0.0,0.0,0.0,Mercedes,False,3,124.80263393886597,323,6617.863639857542,12974,39.0904455661175,0.286966102129186,11.178866996336058,52
7,OCO,31,Alpine,10.0,12.0,+1 Lap,1.0,Turkey,2021.0,24.0,0 days 00:01:24.842000,0,0 days 00:01:35.904600,0 days 00:00:01.053049,0 days 00:00:02.464218181,0 days 00:00:00,0.0,0.0,57.0,0.0,0.0,0.0,Renault,False,31,124.73658049142945,318,6563.827974070563,12535,49.10520382279843,9.541622895795435,22.355171795331678,52
8,VER,33,Red Bull Racing,2.0,2.0,Finished,18.0,Turkey,2021.0,24.0,0 days 00:01:23.196000,0,0 days 00:01:34.421175438,0 days 00:00:02.382535,0 days 00:00:01.036000,0 days 00:00:22.442000,1.0,0.0,58.0,0.0,0.0,0.0,Honda,False,33,126.68733505854621,310,6475.1537062184525,12428,38.67365292474826,0.3458966409592867,13.287555407517488,52
9,NOR,4,McLaren,7.0,7.0,Finished,6.0,Turkey,2021.0,21.0,0 days 00:01:23.954000,0,0 days 00:01:34.901771929,0 days 00:00:02.610797,0 days 00:00:01.516596491,0 days 00:00:23.239000,1.0,0.0,58.0,0.0,0.0,0.0,Mercedes,False,4,126.75997335314766,313,6802.660611340286,13207,51.344179968741194,10.494760306438803,23.433856875656563,52
10,HAM,44,Mercedes,5.0,11.0,Finished,10.0,Turkey,2021.0,36.0,0 days 00:01:22.868000,0,0 days 00:01:34.768736842,0 days 00:00:02.375093,0 days 00:00:01.383561403,0 days 00:00:22.684000,1.0,0.0,58.0,0.0,0.0,0.0,Mercedes,False,44,127.0221630069948,325,6452.585487714264,12915,50.24486919982577,9.475005764944015,22.847113684695998,52
11,MSC,47,Haas F1 Team,19.0,14.0,+2 Laps,0.0,Turkey,2021.0,22.0,0 days 00:01:25.200000,0,0 days 00:01:37.733800,0 days 00:00:03.078528,0 days 00:00:04.282727272,0 days 00:00:23.892000,1.0,0.0,56.0,0.0,0.0,0.0,Ferrari,False,47,122.90391759973353,318,6603.191882958826,12542,44.35604294242743,9.193164057495707,23.969356119808346,52
12,VET,5,Aston Martin,18.0,10.0,+1 Lap,0.0,Turkey,2021.0,34.0,0 days 00:01:24.795000,0,0 days 00:01:35.553472727,0 days 00:00:02.853962,0 days 00:00:02.130309090,0 days 00:00:23.507000,2.0,0.0,56.0,1.0,0.0,0.0,Mercedes,False,5,122.84078505726511,315,6378.520587255631,13351,39.744882010812475,5.877680698967434,14.220195239437341,52
13,SAI,55,Ferrari,8.0,19.0,Finished,4.0,Turkey,2021.0,27.0,0 days 00:01:25.177000,0,0 days 00:01:34.848403508,0 days 00:00:03.491435,0 days 00:00:01.463228070,0 days 00:00:28.353000,1.0,0.0,58.0,0.0,0.0,0.0,Ferrari,False,55,126.88954367265367,326,6701.368008404007,12467,51.53493556073689,10.235978375054447,24.223013656511824,52
14,LAT,6,Williams,17.0,15.0,+1 Lap,0.0,Turkey,2021.0,26.0,0 days 00:01:26.086000,0,0 days 00:01:36.132946428,0 days 00:00:03.261208,0 days 00:00:02.695035714,0 days 00:00:24.104000,1.0,0.0,57.0,0.0,0.0,0.0,Mercedes,False,6,124.768992287786,321,6696.099362012862,13068,49.223654205846934,9.323836121858106,23.854057239488586,52
15,RUS,63,Williams,15.0,13.0,+1 Lap,0.0,Turkey,2021.0,22.0,0 days 00:01:25.007000,0,0 days 00:01:36.152678571,0 days 00:00:02.800742,0 days 00:00:02.714767857,0 days 00:00:23.551000,1.0,0.0,57.0,0.0,0.0,0.0,Mercedes,False,63,122.66422403853545,322,6614.8591816341695,12922,51.21545517435753,11.937277409106049,26.416254579927745,52
16,RAI,7,Alfa Romeo Racing,12.0,17.0,+1 Lap,0.0,Turkey,2021.0,41.0,0 days 00:01:27.525000,0,0 days 00:01:35.961875,0 days 00:00:02.694354,0 days 00:00:02.523964285,0 days 00:00:23.164000,1.0,0.0,57.0,0.0,0.0,0.0,Ferrari,False,7,124.91029747111122,315,6489.039919034564,12880,42.410310282097925,3.5178969484229676,18.076302236798277,52
17,BOT,77,Mercedes,1.0,1.0,Finished,26.0,Turkey,2021.0,32.0,0 days 00:01:22.998000,1,0 days 00:01:34.188578947,0 days 00:00:02.786290,0 days 00:00:00.803403508,0 days 00:00:22.962000,1.0,0.0,58.0,0.0,0.0,0.0,Mercedes,False,77,125.03128442952676,320,6531.481078172641,12744,47.1668759127828,7.701965205360118,20.26698096287376,52
18,MAZ,9,Haas F1 Team,20.0,18.0,+2 Laps,0.0,Turkey,2021.0,22.0,0 days 00:01:28.449000,0,0 days 00:01:38.132418181,0 days 00:00:02.914091,0 days 00:00:04.681345454,0 days 00:00:23.829000,1.0,0.0,56.0,0.0,0.0,0.0,Ferrari,False,9,122.75564323964231,314,6533.649286428041,12611,46.69030720746112,11.588818570806323,28.363524558661506,52
19,GIO,99,Alfa Romeo Racing,11.0,16.0,+1 Lap,0.0,Turkey,2021.0,27.0,0 days 00:01:26.430000,0,0 days 00:01:35.881928571,0 days 00:00:02.637009,0 days 00:00:02.444017857,0 days 00:00:23.150000,1.0,0.0,57.0,0.0,0.0,0.0,Ferrari,False,99,125.00778907991493,313,6436.977734505112,12681,47.623715698583105,8.45781342078967,22.270619283097183,52
20,GIO,99,Alfa Romeo Racing,11.0,16.0,+1 Lap,0.0,Turkey,2021.0,27.0,0 days 00:01:26.430000,0,0 days 00:01:35.881928571,0 days 00:00:02.637009,0 days 00:00:02.444017857,0 days 00:00:23.150000,1.0,0.0,57.0,0.0,0.0,0.0,Ferrari,False,99,125.00778907991493,313,6436.977734505112,12681,47.623715698583105,8.45781342078967,22.270619283097183,52
0,GAS,10,AlphaTauri,20.0,8.0,Suspension,0.0,USA,2021.0,25.0,0 days 00:01:34.118000,0,0 days 00:01:49.018923076,0 days 00:00:13.145601,0 days 00:00:07.736692307,0 days 00:00:23.745000,1.0,4.0,0.0,10.0,0.0,0.0,,False,10,34.189998016463356,321,2084.6258058117623,12834,50.99261132599425,38.52771992462561,42.62372309828424,53
1,PER,11,Red Bull Racing,3.0,3.0,Finished,15.0,USA,2021.0,31.0,0 days 00:01:33.134000,0,0 days 00:01:42.084618181,0 days 00:00:03.915062,0 days 00:00:01.861927272,0 days 00:00:24.311000,2.0,26.0,0.0,30.0,0.0,0.0,Honda,False,11,120.87317762570663,319,6552.009669741148,13012,37.520554398492514,27.561241693940296,13.061588812853318,53
2,ALO,14,Alpine,18.0,19.0,Rear wing,0.0,USA,2021.0,40.0,0 days 00:01:35.756000,0,0 days 00:01:44.079291666,0 days 00:00:04.679351,0 days 00:00:03.732916666,0 days 00:00:23.578000,3.0,32.0,0.0,17.0,0.0,0.0,Renault,False,14,106.81285331746504,334,5947.548968560945,12611,44.16036893781612,8.405236536745015,20.217197262719427,53
3,LEC,16,Ferrari,4.0,4.0,Finished,12.0,USA,2021.0,24.0,0 days 00:01:33.606000,0,0 days 00:01:42.238236363,0 days 00:00:03.940903,0 days 00:00:02.015545454,0 days 00:00:23.908000,2.0,44.0,0.0,12.0,0.0,0.0,Ferrari,False,16,122.86893781612615,324,6718.724412377269,12602,54.70155211742537,13.94178319944461,29.12327680253893,53
4,STR,18,Aston Martin,12.0,13.0,+1 Lap,0.0,USA,2021.0,22.0,0 days 00:01:35.983000,0,0 days 00:01:44.090555555,0 days 00:00:03.827601,0 days 00:00:03.857592592,0 days 00:00:23.641000,2.0,21.0,0.0,34.0,0.0,0.0,Mercedes,False,18,116.89254190221165,343,6281.100664484777,13001,37.02407517603888,17.598928890211248,14.524447089159972,53
5,TSU,22,AlphaTauri,9.0,10.0,+1 Lap,2.0,USA,2021.0,21.0,0 days 00:01:34.918000,0,0 days 00:01:43.727277777,0 days 00:00:04.237181,0 days 00:00:03.494314814,0 days 00:00:23.665500,2.0,46.0,0.0,0.0,9.0,0.0,,False,22,118.59372210651591,321,6653.659129227412,12781,39.547803233164736,1.5893087374789248,14.053357135773084,53
6,RIC,3,McLaren,5.0,6.0,Finished,10.0,USA,2021.0,32.0,0 days 00:01:33.808000,0,0 days 00:01:42.665218181,0 days 00:00:03.941122,0 days 00:00:02.442527272,0 days 00:00:24.106000,2.0,45.0,0.0,11.0,0.0,0.0,Mercedes,False,3,120.71032926708321,321,6723.370673410691,13236,46.08149856193593,8.799464445105624,20.239512049985123,53
7,OCO,31,Alpine,19.0,11.0,Mechanical,0.0,USA,2021.0,24.0,0 days 00:01:35.377000,0,0 days 00:01:46.024820512,0 days 00:00:08.007846,0 days 00:00:05.362487179,0 days 00:00:32.359500,2.0,22.0,0.0,18.0,0.0,0.0,Renault,False,31,88.62037588019439,323,4883.897996627988,12551,54.988743429534864,25.58762273132996,36.75741346821383,53
8,VER,33,Red Bull Racing,1.0,1.0,Finished,25.0,USA,2021.0,24.0,0 days 00:01:32.910000,0,0 days 00:01:41.344363636,0 days 00:00:03.840676,0 days 00:00:01.121672727,0 days 00:00:23.889500,2.0,46.0,0.0,10.0,0.0,0.0,Honda,False,33,121.02109987107012,324,6523.088143409699,12481,46.9109392046018,9.674699990082317,21.85857383715164,53
9,NOR,4,McLaren,8.0,7.0,Finished,4.0,USA,2021.0,21.0,0 days 00:01:33.880000,0,0 days 00:01:42.774218181,0 days 00:00:04.143859,0 days 00:00:02.551527272,0 days 00:00:24.966500,2.0,46.0,0.0,10.0,0.0,0.0,Mercedes,False,4,120.7017008826738,325,6712.269413864921,13189,47.32644054348904,9.300307448180105,23.948725577705048,53
10,HAM,44,Mercedes,2.0,2.0,Finished,19.0,USA,2021.0,36.0,0 days 00:01:33.119000,1,0 days 00:01:41.389581818,0 days 00:00:04.140850,0 days 00:00:01.166890909,0 days 00:00:24.078500,2.0,43.0,0.0,13.0,0.0,0.0,Mercedes,False,44,123.0886888822771,326,6492.071630467123,12702,50.28947237925221,9.776356243181592,23.17018744421303,53
11,MSC,47,Haas F1 Team,16.0,16.0,+2 Laps,0.0,USA,2021.0,22.0,0 days 00:01:36.499000,0,0 days 00:01:45.051735849,0 days 00:00:04.151930,0 days 00:00:04.813660377,0 days 00:00:24.270000,2.0,23.0,0.0,31.0,0.0,0.0,Ferrari,False,47,118.9477586035902,326,6652.159699494198,12767,44.579688584746606,10.118516314588911,25.652087672319745,53
12,VET,5,Aston Martin,10.0,18.0,+1 Lap,1.0,USA,2021.0,34.0,0 days 00:01:35.281000,0,0 days 00:01:43.691314814,0 days 00:00:04.233997,0 days 00:00:03.458351851,0 days 00:00:24.413000,2.0,17.0,0.0,38.0,0.0,0.0,Mercedes,False,5,116.97520579192701,339,6357.292323713181,12781,49.42908856491124,12.744222949518994,26.376078548051176,53
13,SAI,55,Ferrari,7.0,5.0,Finished,6.0,USA,2021.0,27.0,0 days 00:01:33.792000,0,0 days 00:01:42.773145454,0 days 00:00:04.115545,0 days 00:00:02.550454545,0 days 00:00:25.140000,2.0,45.0,0.0,0.0,11.0,0.0,Ferrari,False,55,122.84359813547556,332,6829.413344242785,12665,50.08288703758802,10.425964494694039,24.814043439452544,53
14,LAT,6,Williams,15.0,14.0,+1 Lap,0.0,USA,2021.0,26.0,0 days 00:01:35.995000,0,0 days 00:01:44.779537037,0 days 00:00:05.156936,0 days 00:00:04.546574074,0 days 00:00:28.131500,2.0,50.0,0.0,5.0,0.0,0.0,Mercedes,False,6,120.71010611921055,333,6514.556877913319,13072,49.70361003669543,11.068134483784588,26.180204304274525,53
15,RUS,63,Williams,14.0,20.0,+1 Lap,0.0,USA,2021.0,22.0,0 days 00:01:35.730000,0,0 days 00:01:44.243796296,0 days 00:00:03.892627,0 days 00:00:04.010833333,0 days 00:00:24.276000,2.0,46.0,0.0,9.0,0.0,0.0,Mercedes,False,63,118.79182782901914,332,6408.313845085788,12861,50.09297828027373,12.523554497669345,26.666170782505205,53
16,RAI,7,Alfa Romeo Racing,13.0,15.0,+1 Lap,0.0,USA,2021.0,42.0,0 days 00:01:36.311000,0,0 days 00:01:44.224962962,0 days 00:00:04.403914,0 days 00:00:03.992000,0 days 00:00:24.140500,2.0,24.0,0.0,31.0,0.0,0.0,Ferrari,False,7,120.67259248239611,340,6525.271199047902,12810,40.88837647525538,2.71248636318556,18.246057720916394,53
17,BOT,77,Mercedes,6.0,9.0,Finished,8.0,USA,2021.0,32.0,0 days 00:01:33.475000,0,0 days 00:01:42.683781818,0 days 00:00:04.166353,0 days 00:00:02.461090909,0 days 00:00:24.031500,2.0,41.0,0.0,15.0,0.0,0.0,Mercedes,False,77,122.72966874938014,327,6703.0807051472775,12982,47.209635029257164,8.296142021223842,22.91976594267579,53
18,MAZ,9,Haas F1 Team,17.0,17.0,+2 Laps,0.0,USA,2021.0,22.0,0 days 00:01:36.796000,0,0 days 00:01:46.683716981,0 days 00:00:05.555877,0 days 00:00:06.445641509,0 days 00:00:26.484333,3.0,23.0,0.0,31.0,0.0,0.0,Ferrari,False,9,118.93300604978677,323,6679.382103540613,12707,45.36454924129723,11.246652781910147,27.568679956362196,53
19,GIO,99,Alfa Romeo Racing,11.0,12.0,+1 Lap,0.0,USA,2021.0,27.0,0 days 00:01:35.794000,0,0 days 00:01:43.910611111,0 days 00:00:04.768990,0 days 00:00:03.677648148,0 days 00:00:23.747500,2.0,29.0,0.0,26.0,0.0,0.0,Ferrari,False,99,120.74308241594764,326,6577.699370227115,12752,41.64070713081424,3.1786174749578495,18.491520380839034,53
20,GIO,99,Alfa Romeo Racing,11.0,12.0,+1 Lap,0.0,USA,2021.0,27.0,0 days 00:01:35.794000,0,0 days 00:01:43.910611111,0 days 00:00:04.768990,0 days 00:00:03.677648148,0 days 00:00:23.747500,2.0,29.0,0.0,26.0,0.0,0.0,Ferrari,False,99,120.74308241594764,326,6577.699370227115,12752,41.64070713081424,3.1786174749578495,18.491520380839034,53
0,GAS,10,AlphaTauri,4.0,5.0,Finished,12.0,Mexico,2021.0,25.0,0 days 00:01:16.456000,0,0 days 00:01:23.907914285,0 days 00:00:09.661013,0 days 00:00:01.739771428,0 days 00:00:22.549000,1.0,40.0,0.0,31.0,0.0,0.0,,False,10,117.89447039546089,331,6709.830003179339,12838,37.95035339577882,2.1374941915918706,16.094793220670596,54
1,PER,11,Red Bull Racing,3.0,4.0,Finished,15.0,Mexico,2021.0,31.0,0 days 00:01:16.342000,0,0 days 00:01:23.274685714,0 days 00:00:09.854823,0 days 00:00:01.106542857,0 days 00:00:22.114000,1.0,31.0,0.0,40.0,0.0,0.0,Honda,False,11,116.19998043483578,350,6542.356232727629,12791,33.38364841399888,23.377925603463034,15.732837682506299,54
2,ALO,14,Alpine,9.0,12.0,+1 Lap,2.0,Mexico,2021.0,40.0,0 days 00:01:18.452000,0,0 days 00:01:24.322550724,0 days 00:00:09.129011,0 days 00:00:02.130260869,0 days 00:00:23.985000,1.0,31.0,0.0,39.0,0.0,0.0,Renault,False,14,114.90439971630512,350,6362.342219178752,12339,34.56088434542298,0.004891291056274304,13.367898456797672,54
3,LEC,16,Ferrari,5.0,8.0,Finished,10.0,Mexico,2021.0,24.0,0 days 00:01:16.748000,0,0 days 00:01:24.134428571,0 days 00:00:09.562653,0 days 00:00:01.966285714,0 days 00:00:22.085000,1.0,41.0,0.0,30.0,0.0,0.0,Ferrari,False,16,117.80542444178141,355,6636.9789919049135,12773,49.451343882217714,12.9154540340923,29.308616009195624,54
4,STR,18,Aston Martin,14.0,20.0,+2 Laps,0.0,Mexico,2021.0,23.0,0 days 00:01:20.873000,0,0 days 00:01:25.244117647,0 days 00:00:09.413325,0 days 00:00:03.022279411,0 days 00:00:24.821000,2.0,22.0,0.0,47.0,0.0,0.0,Mercedes,False,18,113.23179828315683,360,6256.841595539143,13529,45.79865000366847,12.48502042114016,28.308346988187534,54
5,RIC,3,McLaren,12.0,7.0,+1 Lap,0.0,Mexico,2021.0,32.0,0 days 00:01:16.763000,0,0 days 00:01:24.803652173,0 days 00:00:09.251241,0 days 00:00:02.611362318,0 days 00:00:30.470500,2.0,37.0,0.0,33.0,0.0,0.0,Mercedes,False,3,116.12057032453716,356,6806.368265303627,13185,42.143608305412215,9.149159920761086,23.53689256279195,54
6,OCO,31,Alpine,13.0,19.0,+1 Lap,0.0,Mexico,2021.0,24.0,0 days 00:01:18.126000,0,0 days 00:01:24.997173913,0 days 00:00:08.898769,0 days 00:00:02.804884057,0 days 00:00:23.100000,1.0,56.0,0.0,0.0,14.0,0.0,Renault,False,31,114.6208515737729,352,6312.569444104772,12418,42.81603854337352,9.200518476851965,25.246398786959816,54
7,VER,33,Red Bull Racing,1.0,3.0,Finished,25.0,Mexico,2021.0,24.0,0 days 00:01:16.225000,0,0 days 00:01:23.061014285,0 days 00:00:09.961890,0 days 00:00:00.892871428,0 days 00:00:21.908000,1.0,38.0,0.0,33.0,0.0,0.0,Honda,False,33,116.26838514025778,343,6416.994203820098,12499,34.2069016116804,0.6187483186186994,16.153488713345887,54
8,NOR,4,McLaren,10.0,18.0,+1 Lap,1.0,Mexico,2021.0,21.0,0 days 00:01:17.473000,0,0 days 00:01:24.292652173,0 days 00:00:09.054681,0 days 00:00:02.100362318,0 days 00:00:22.534000,1.0,26.0,0.0,44.0,0.0,0.0,Mercedes,False,4,116.33028442857493,355,6853.332387683729,13207,43.558732177358216,9.809484213358116,26.437428159162614,54
9,HAM,44,Mercedes,2.0,2.0,Finished,18.0,Mexico,2021.0,36.0,0 days 00:01:16.020000,0,0 days 00:01:23.272114285,0 days 00:00:09.921339,0 days 00:00:01.103971428,0 days 00:00:22.373000,1.0,42.0,0.0,29.0,0.0,0.0,Mercedes,False,44,117.94201374452787,350,6348.6189684267165,12660,44.41639560762063,8.601335322458363,24.118956198488593,54
10,VET,5,Aston Martin,7.0,9.0,+1 Lap,6.0,Mexico,2021.0,34.0,0 days 00:01:17.502000,0,0 days 00:01:24.249768115,0 days 00:00:09.405032,0 days 00:00:02.057478260,0 days 00:00:22.277000,1.0,37.0,0.0,33.0,0.0,0.0,Mercedes,False,5,114.67225904277434,350,6405.0347281665,13225,44.070165570202256,10.8024162977818,25.576560933258335,54
11,SAI,55,Ferrari,6.0,6.0,+1 Lap,8.0,Mexico,2021.0,27.0,0 days 00:01:16.761000,0,0 days 00:01:24.161492753,0 days 00:00:09.514543,0 days 00:00:01.969202898,0 days 00:00:22.031000,1.0,28.0,0.0,42.0,0.0,0.0,Ferrari,False,55,116.47447968891389,348,6495.391450023234,12586,47.83971239208589,12.345618626036343,28.252097141040377,54
12,LAT,6,Williams,17.0,13.0,+2 Laps,0.0,Mexico,2021.0,26.0,0 days 00:01:18.756000,0,0 days 00:01:25.977852941,0 days 00:00:09.169636,0 days 00:00:03.756014705,0 days 00:00:23.210000,2.0,38.0,0.0,31.0,0.0,0.0,Mercedes,False,6,113.36097727995305,330,6345.247572696813,13106,44.52767247915087,10.02959231089046,25.3637897723104,54
13,RUS,63,Williams,16.0,16.0,+2 Laps,0.0,Mexico,2021.0,22.0,0 days 00:01:17.958000,0,0 days 00:01:25.870250,0 days 00:00:09.049813,0 days 00:00:03.648411764,0 days 00:00:21.984000,1.0,54.0,0.0,15.0,0.0,0.0,Mercedes,False,63,113.27046393895668,346,6412.074885666071,12923,45.34368656606912,12.228227640685759,27.909706767101177,54
14,RAI,7,Alfa Romeo Racing,8.0,10.0,+1 Lap,4.0,Mexico,2021.0,42.0,0 days 00:01:17.606000,0,0 days 00:01:24.255072463,0 days 00:00:09.255116,0 days 00:00:02.062782608,0 days 00:00:22.424000,1.0,38.0,0.0,32.0,0.0,0.0,Ferrari,False,7,117.73525887157915,352,6438.009489104649,12794,39.8642422167331,5.184768519650762,20.682824231455893,54
15,BOT,77,Mercedes,15.0,1.0,+2 Laps,0.0,Mexico,2021.0,32.0,0 days 00:01:15.875000,1,0 days 00:01:25.558588235,0 days 00:00:09.996285,0 days 00:00:03.336750,0 days 00:00:25.812500,4.0,39.0,0.0,24.0,6.0,0.0,Mercedes,False,77,114.82689720951845,356,6422.568098999731,13322,42.12328499107339,9.161388148401771,24.90889970407689,54
16,MAZ,9,Haas F1 Team,18.0,15.0,+3 Laps,0.0,Mexico,2021.0,22.0,0 days 00:01:19.303000,0,0 days 00:01:27.217179104,0 days 00:00:09.247184,0 days 00:00:04.928955223,0 days 00:00:24.365500,2.0,45.0,0.0,23.0,0.0,0.0,Ferrari,False,9,113.33072464476999,331,6651.077502506787,12566,40.47672968279978,10.5456235173274,27.797207072806867,54
17,GIO,99,Alfa Romeo Racing,11.0,11.0,+1 Lap,0.0,Mexico,2021.0,27.0,0 days 00:01:17.897000,0,0 days 00:01:25.029202898,0 days 00:00:09.396869,0 days 00:00:02.836913043,0 days 00:00:22.205000,1.0,54.0,0.0,16.0,0.0,0.0,Ferrari,False,99,117.87576120717063,348,6625.199613588006,12533,36.53422680916628,1.2766269656875933,17.192888062804176,54
18,GIO,99,Alfa Romeo Racing,11.0,11.0,+1 Lap,0.0,Mexico,2021.0,27.0,0 days 00:01:17.897000,0,0 days 00:01:25.029202898,0 days 00:00:09.396869,0 days 00:00:02.836913043,0 days 00:00:22.205000,1.0,54.0,0.0,16.0,0.0,0.0,Ferrari,False,99,117.87576120717063,348,6625.199613588006,12533,36.53422680916628,1.2766269656875933,17.192888062804176,54
0,GAS,10,AlphaTauri,7.0,7.0,+1 Lap,6.0,Brazil,2021.0,25.0,0 days 00:01:08.777000,0,0 days 00:01:19.173782608,0 days 00:00:12.387120,0 days 00:00:03.520797101,0 days 00:00:21.050500,4.0,45.0,0.0,25.0,0.0,0.0,,False,10,120.76615635428077,348,6671.989122958963,12779,38.54680693888988,1.1997860254222177,14.61395419925109,55
1,PER,11,Red Bull Racing,4.0,4.0,Finished,13.0,Brazil,2021.0,31.0,0 days 00:01:08.483000,1,0 days 00:01:18.616285714,0 days 00:00:13.359574,0 days 00:00:03.029628571,0 days 00:00:21.036200,5.0,41.0,0.0,28.0,2.0,0.0,Honda,False,11,120.76225896018545,333,6529.458644318211,12608,37.26484448633365,0.37190819471686576,15.28899304582622,55
2,ALO,14,Alpine,9.0,12.0,+1 Lap,2.0,Brazil,2021.0,40.0,0 days 00:01:09.113000,0,0 days 00:01:19.404811594,0 days 00:00:12.018094,0 days 00:00:03.751826086,0 days 00:00:19.943667,3.0,36.0,0.0,34.0,0.0,0.0,Renault,False,14,119.36171892910818,338,6359.507323534656,12591,37.321216598313676,0.2674682222278829,13.421810123035382,55
3,LEC,16,Ferrari,5.0,6.0,Finished,10.0,Brazil,2021.0,24.0,0 days 00:01:08.859000,0,0 days 00:01:18.726414285,0 days 00:00:12.720966,0 days 00:00:03.139757142,0 days 00:00:20.361250,4.0,19.0,0.0,52.0,0.0,0.0,Ferrari,False,16,122.33647502356267,333,6586.997681942074,12689,50.505871564307,10.798074228799958,26.364724762462743,55
4,STR,18,Aston Martin,20.0,14.0,Collision damage,0.0,Brazil,2021.0,23.0,0 days 00:01:09.663000,0,0 days 00:01:22.099326086,0 days 00:00:13.879533,0 days 00:00:04.995239130,0 days 00:00:20.293333,3.0,25.0,0.0,22.0,0.0,0.0,Mercedes,False,18,82.11376315052092,335,4543.811498586239,13125,49.89051634103472,24.731894948671574,36.24576508648139,55
5,TSU,22,AlphaTauri,15.0,15.0,+1 Lap,0.0,Brazil,2021.0,21.0,0 days 00:01:09.350000,0,0 days 00:01:20.017202898,0 days 00:00:10.234210,0 days 00:00:04.364217391,0 days 00:00:24.264600,5.0,66.0,0.0,0.0,4.0,0.0,,False,22,120.66344855694526,348,6643.290139338207,12750,38.19155819344321,1.1845021270091958,14.086659704001834,55
6,RIC,3,McLaren,19.0,11.0,Power loss,0.0,Brazil,2021.0,32.0,0 days 00:01:09.039000,0,0 days 00:01:21.310812500,0 days 00:00:14.231735,0 days 00:00:04.379375,0 days 00:00:20.306000,3.0,19.0,0.0,30.0,0.0,0.0,Mercedes,False,3,85.34197722699136,340,4953.552334615482,12975,54.891356955447435,29.202435234480472,37.82764857222916,55
7,OCO,31,Alpine,8.0,8.0,+1 Lap,4.0,Brazil,2021.0,24.0,0 days 00:01:09.189000,0,0 days 00:01:19.400173913,0 days 00:00:12.117875,0 days 00:00:03.747188405,0 days 00:00:20.202333,3.0,40.0,0.0,30.0,0.0,0.0,Renault,False,31,120.7530631479736,336,6501.730977914767,12142,49.53880836538706,12.122678757928522,26.02338436457192,55
8,VER,33,Red Bull Racing,2.0,2.0,Finished,18.0,Brazil,2021.0,24.0,0 days 00:01:08.372000,0,0 days 00:01:18.213542857,0 days 00:00:13.317823,0 days 00:00:02.626885714,0 days 00:00:20.302750,4.0,44.0,0.0,27.0,0.0,0.0,Honda,False,33,121.04974908933438,326,6543.803270754261,12612,36.75604350816415,0.1885014137606032,14.229309422523373,55
9,NOR,4,McLaren,10.0,5.0,+1 Lap,1.0,Brazil,2021.0,22.0,0 days 00:01:08.980000,0,0 days 00:01:18.913028985,0 days 00:00:08.803257,0 days 00:00:03.260043478,0 days 00:00:21.218400,5.0,69.0,0.0,1.0,0.0,0.0,Mercedes,False,4,120.75841251241816,343,6679.142980869654,13275,48.21221692946481,12.18636166798278,26.846167562472935,55
